,RAW_AF7,RAW_AF8
379,824.13513,843.87494
380,812.6203,842.2299
381,827.4251,848.8099
382,817.55524,853.7448
383,817.55524,847.16486
384,815.9103,843.87494
385,817.55524,842.2299
386,817.55524,848.8099
387,807.68536,850.4548300000001
388,819.2002,855.3898
389,806.04034,845.5199
390,810.9753,840.5849599999999
391,809.3303,838.94
392,814.26526,840.5849599999999
393,822.4902,845.5199
394,814.26526,848.8099
395,815.9103,845.5199
396,825.78015,847.16486
397,814.26526,845.5199
398,822.4902,845.5199
399,824.13513,852.0998
400,809.3303,847.16486
401,817.55524,848.8099
402,807.68536,843.87494
403,819.2002,845.5199
404,815.9103,847.16486
405,815.9103,845.5199
406,817.55524,848.8099
407,812.6203,853.7448
408,814.26526,845.5199
409,824.13513,843.87494
410,822.4902,845.5199
411,815.9103,842.2299
412,829.07007,848.8099
413,810.9753,842.2299
414,817.55524,843.87494
415,819.2002,842.2299
416,809.3303,838.94
417,817.55524,843.87494
418,817.55524,845.5199
419,819.2002,850.4548300000001
420,819.2002,843.87494
421,829.07007,845.5199
422,825.78015,848.8099
423,830.7151,847.16486
424,822.4902,845.5199
425,815.9103,845.5199
426,814.26526,843.87494
427,824.13513,848.8099
428,817.55524,848.8099
429,829.07007,852.0998
430,829.07007,852.0998
431,819.2002,850.4548300000001
432,824.13513,852.0998
433,812.6203,848.8099
434,822.4902,845.5199
435,820.8452,855.3898
436,817.55524,853.7448
437,820.8452,853.7448
438,822.4902,857.0347
439,825.78015,857.0347
440,814.26526,853.7448
441,824.13513,855.3898
442,820.8452,858.67975
443,804.3954,853.7448
444,814.26526,857.0347
445,822.4902,855.3898
446,812.6203,852.0998
447,819.2002,855.3898
448,825.78015,855.3898
449,824.13513,853.7448
450,820.8452,853.7448
451,825.78015,857.0347
452,829.07007,857.0347
453,812.6203,855.3898
454,824.13513,853.7448
455,815.9103,850.4548300000001
456,814.26526,852.0998
457,819.2002,852.0998
458,827.4251,853.7448
459,812.6203,848.8099
460,817.55524,848.8099
461,824.13513,848.8099
462,810.9753,855.3898
463,819.2002,861.9697
464,817.55524,857.0347
465,824.13513,853.7448
466,810.9753,853.7448
467,815.9103,855.3898
