,RAW_AF7,RAW_AF8
488,880.06445,922.834
489,921.18896,845.5199
490,870.1946,884.99945
491,830.7151,908.0292
492,815.9103,881.7095
493,883.3544300000001,919.544
494,850.4548300000001,912.9641
495,791.2355299999999,955.7336
496,861.9697,949.1537
497,848.8099,1014.9529
498,848.8099,1075.8171
499,894.8693,1179.4509
500,921.18896,1302.8245
501,894.8693,1452.5177
502,921.18896,1635.1105
503,973.82837,1668.01
504,1052.7875,1669.655
505,1105.4268,1661.4302
506,1105.4268,1633.4655
507,1131.7465,1649.9153
508,1263.3448,1663.0751
509,1315.9843,1661.4302
510,1394.9434,1646.6254
511,1526.5417,1646.6254
512,1552.8615,1656.4952
513,1605.5009,1659.7852
514,1658.1401,1653.2052
515,1658.1401,1648.2703
516,1654.8502,1653.2052
517,1653.2052,1656.4952
518,1651.5603,1654.8502
519,1653.2052,1651.5603
520,1654.8502,1651.5603
521,1653.2052,1654.8502
522,1653.2052,1654.8502
523,1653.2052,1653.2052
524,1654.8502,1635.1105
525,1654.8502,1511.7369
526,1653.2052,1278.1498
527,1646.6254,1034.6926
528,1595.631,778.0757
529,1487.0623,570.80817
530,1380.1385,426.0499
531,1271.5698,324.06113
532,1139.9714,228.65227000000002
533,1034.6926,141.4683
534,955.7336,85.53898000000001
535,876.77454,44.41447
536,797.8155,29.609646
537,745.1761,21.384745000000002
538,692.53674,19.739763
539,639.89734,32.899609999999996
540,587.258,32.899609999999996
541,587.258,26.319684999999996
542,560.9383,21.384745000000002
543,560.9383,27.964665999999998
544,560.9383,31.254627000000003
545,534.6186,27.964665999999998
546,508.29892,24.674706
547,481.97925,26.319684999999996
548,495.139085,25.497195499999997
549,467.1744,32.899609999999996
550,442.49973,47.70443
551,439.20975,67.44419
552,434.2748,88.82894
553,417.825,116.7936
554,414.53503,143.1133
555,412.89007999999995,161.20807
556,432.62982,184.2378
557,444.14468,202.33258
558,457.30453,227.0073
559,468.8194,245.10207000000003
560,477.0443,263.19687000000005
561,486.91418,294.45148
562,498.42905,315.8362
563,503.36397999999997,324.06113
564,521.45874,337.22098
565,531.3287,348.73584
566,544.4884599999999,370.12057000000004
567,554.3584,388.21536000000003
568,565.8732,399.73022000000003
569,574.0981400000001,419.47
570,582.3230599999999,429.33987
571,590.5479,447.43465999999995
572,595.4829,463.88446
573,603.70776,483.6242
574,611.9327,495.13907
575,621.80255,506.65393
576,628.3825,521.45874
577,633.31744,534.6186
578,639.89734,542.8435
579,649.7672,549.42346
580,654.70215,564.2283
581,664.5721,572.4532
582,669.507,580.67804
583,674.44196,592.1929299999999
584,682.6669,598.7728
585,685.9568,605.3528
586,690.8917,610.2877
587,697.4717,628.3825
588,707.34155,636.6074
589,710.63153,643.1873
590,715.56647,653.0572
591,718.8564,653.0572
592,720.5014,656.34717
593,723.7913,666.21704
594,725.4363400000001,676.0869
595,732.01624,682.6669
596,733.66125,690.8917
597,738.5962,695.82666
598,736.9512,699.1166400000001
599,730.3713,700.7616
600,733.66125,708.9865
601,735.3062,708.9865
602,736.9512,708.9865
603,745.1761,718.8564
604,750.1110000000001,722.14636
605,748.46606,722.14636
606,751.75604,727.0813
607,753.4010000000001,728.7263
608,755.0459599999999,732.01624
609,756.691,738.5962
610,751.75604,746.8211
611,761.6259,743.5311
612,764.91583,745.1761
613,759.9809,751.75604
614,764.91583,748.46606
615,763.2709,756.691
616,764.91583,759.9809
617,764.91583,761.6259
618,768.2058,764.91583
619,774.7857700000001,769.8508
620,781.3656599999999,776.4307
621,778.0757,776.4307
622,784.6556400000001,773.14075
623,784.6556400000001,776.4307
624,779.7207,781.3656599999999
625,774.7857700000001,778.0757
626,781.3656599999999,787.94556
627,784.6556400000001,789.5906
628,784.6556400000001,792.88055
629,781.3656599999999,794.5255
630,776.4307,792.88055
631,776.4307,792.88055
632,778.0757,791.2355299999999
633,773.14075,794.5255
634,781.3656599999999,801.1054
635,779.7207,801.1054
636,778.0757,802.7504
637,781.3656599999999,807.68536
638,781.3656599999999,807.68536
639,786.3006,809.3303
640,786.3006,809.3303
641,786.3006,801.1054
642,789.5906,802.7504
643,791.2355299999999,804.3954
644,792.88055,809.3303
645,791.2355299999999,815.9103
646,792.0580399999999,812.6203
647,792.88055,817.55524
648,796.1705,819.2002
649,799.46045,819.2002
650,799.46045,817.55524
651,799.46045,815.9103
652,806.04034,817.55524
653,802.7504,817.55524
654,804.3954,819.2002
655,806.04034,825.78015
656,806.04034,829.07007
657,807.68536,827.4251
658,807.68536,822.4902
659,812.6203,825.78015
660,815.9103,827.4251
661,814.26526,829.07007
662,814.26526,832.36005
663,812.6203,834.005
664,815.9103,837.295
665,810.9753,832.36005
666,804.3954,832.36005
667,810.9753,835.65
668,807.68536,835.65
669,810.9753,837.295
670,812.6203,835.65
671,812.6203,838.94
672,817.55524,837.295
673,815.9103,837.295
674,815.9103,843.87494
675,817.55524,843.87494
676,815.9103,838.94
677,812.6203,835.65
678,807.68536,832.36005
679,814.26526,834.005
680,812.6203,842.2299
681,809.3303,840.5849599999999
682,807.68536,838.94
683,807.68536,840.5849599999999
684,815.9103,838.94
685,810.9753,840.5849599999999
686,819.2002,838.94
687,820.8452,840.5849599999999
688,817.55524,838.94
689,812.6203,834.005
690,809.3303,837.295
691,812.6203,842.2299
692,810.9753,840.5849599999999
693,814.26526,842.2299
694,815.9103,842.2299
695,819.2002,840.5849599999999
696,820.8452,843.87494
697,820.8452,843.87494
698,819.2002,845.5199
699,820.8452,840.5849599999999
700,810.9753,837.295
701,809.3303,835.65
702,812.6203,835.65
703,809.3303,838.94
704,810.9753,842.2299
705,812.6203,845.5199
706,812.6203,843.87494
707,812.6203,837.295
708,815.9103,832.36005
709,814.26526,834.005
710,815.9103,838.94
711,815.9103,845.5199
712,819.2002,850.4548300000001
713,820.8452,855.3898
714,820.8452,850.4548300000001
715,825.78015,845.5199
716,822.4902,847.16486
717,822.4902,850.4548300000001
718,817.55524,848.8099
719,815.9103,848.8099
720,815.9103,852.0998
721,815.9103,847.16486
722,815.9103,847.16486
723,815.9103,843.87494
724,819.2002,850.4548300000001
725,820.8452,852.0998
726,819.2002,853.7448
727,819.2002,853.7448
728,815.9103,850.4548300000001
729,814.26526,852.0998
730,819.2002,848.8099
731,807.68536,843.87494
732,804.3954,845.5199
733,814.26526,853.7448
734,814.26526,847.16486
735,817.55524,845.5199
736,824.13513,848.8099
737,825.78015,847.16486
738,817.55524,847.16486
739,820.8452,847.16486
740,820.8452,848.8099
741,824.13513,847.16486
742,820.8452,840.5849599999999
743,820.8452,838.94
744,827.4251,850.4548300000001
745,827.4251,850.4548300000001
746,827.4251,838.94
747,824.13513,848.8099
748,825.78015,848.8099
749,822.4902,843.87494
750,819.2002,845.5199
751,817.55524,845.5199
752,820.8452,845.5199
753,824.13513,845.5199
754,824.13513,852.0998
755,825.78015,853.7448
756,827.4251,848.8099
757,822.4902,845.5199
758,822.4902,848.8099
759,820.8452,850.4548300000001
760,817.55524,850.4548300000001
761,822.4902,853.7448
762,817.55524,848.8099
763,819.2002,842.2299
764,814.26526,845.5199
765,810.9753,842.2299
766,810.9753,843.87494
767,810.9753,847.16486
768,812.6203,845.5199
769,812.6203,852.0998
770,814.26526,850.4548300000001
771,810.9753,848.8099
772,810.9753,853.7448
773,809.3303,853.7448
774,810.9753,848.8099
775,814.26526,845.5199
776,814.26526,850.4548300000001
777,814.26526,848.8099
778,817.55524,853.7448
779,814.26526,857.0347
780,817.55524,852.0998
781,820.8452,848.8099
782,819.2002,850.4548300000001
783,815.9103,845.5199
784,829.07007,852.0998
785,827.4251,855.3898
786,824.13513,852.0998
787,829.07007,850.4548300000001
788,835.65,852.0998
789,829.07007,852.0998
790,822.4902,852.0998
791,817.55524,853.7448
792,829.07007,860.3247
793,814.26526,857.0347
794,820.8452,855.3898
795,817.55524,845.5199
796,810.9753,843.87494
797,812.6203,848.8099
798,817.55524,855.3898
799,809.3303,848.8099
800,809.3303,855.3898
801,820.8452,857.0347
802,810.9753,848.8099
803,814.26526,852.0998
804,807.68536,848.8099
805,809.3303,850.4548300000001
806,809.3303,847.16486
807,810.9753,847.16486
808,824.13513,850.4548300000001
809,815.9103,848.8099
810,820.8452,853.7448
811,817.55524,850.4548300000001
812,817.55524,853.7448
813,815.9103,852.0998
814,806.04034,848.8099
815,812.6203,855.3898
816,819.2002,860.3247
817,806.04034,860.3247
818,827.4251,860.3247
819,824.13513,857.0347
820,815.9103,855.3898
821,822.4902,857.0347
822,817.55524,857.0347
823,824.13513,860.3247
824,815.9103,858.67975
825,819.2002,855.3898
826,817.55524,853.7448
827,827.4251,858.67975
828,824.13513,853.7448
829,824.13513,858.67975
830,825.78015,861.9697
831,819.2002,855.3898
832,814.26526,852.0998
833,814.26526,848.8099
834,827.4251,852.0998
835,822.4902,847.16486
836,810.9753,848.8099
837,801.1054,845.5199
838,806.04034,845.5199
839,797.8155,842.2299
840,797.8155,845.5199
841,792.88055,848.8099
842,801.1054,843.87494
843,796.1705,847.16486
844,807.68536,845.5199
845,814.26526,843.87494
846,807.68536,850.4548300000001
847,802.7504,845.5199
848,796.1705,845.5199
849,787.94556,840.5849599999999
850,806.04034,847.16486
851,804.3954,850.4548300000001
852,794.5255,842.2299
853,806.04034,852.0998
854,804.3954,853.7448
855,791.2355299999999,843.87494
856,801.1054,853.7448
857,794.5255,843.87494
858,794.5255,847.16486
859,794.5255,850.4548300000001
860,797.8155,848.8099
861,804.3954,852.0998
862,796.1705,850.4548300000001
863,804.3954,853.7448
864,807.68536,852.0998
865,796.1705,853.7448
866,802.7504,853.7448
867,812.6203,852.0998
868,802.7504,848.8099
869,807.68536,852.0998
870,804.3954,855.3898
871,814.26526,857.0347
872,802.7504,850.4548300000001
873,808.50783,853.7447650000001
874,802.7504,850.4548300000001
875,806.04034,848.8099
876,807.68536,845.5199
877,810.9753,852.0998
878,804.3954,852.0998
879,817.55524,850.4548300000001
880,804.3954,848.8099
881,799.46045,848.8099
882,807.68536,845.5199
883,815.9103,848.8099
884,804.3954,848.8099
885,809.3303,847.16486
886,810.9753,850.4548300000001
887,809.3303,848.8099
888,814.26526,853.7448
889,810.9753,852.0998
890,822.4902,853.7448
891,815.9103,855.3898
892,812.6203,855.3898
893,812.6203,855.3898
894,806.04034,853.7448
895,807.68536,855.3898
896,812.6203,858.67975
897,806.04034,853.7448
898,817.55524,857.0347
899,812.6203,855.3898
900,791.2355299999999,847.16486
901,812.6203,852.0998
902,820.8452,853.7448
903,819.2002,853.7448
904,822.4902,858.67975
905,817.55524,855.3898
906,814.26526,853.7448
907,819.2002,855.3898
908,819.2002,855.3898
909,819.2002,847.16486
910,824.13513,852.0998
911,807.68536,848.8099
912,804.3954,850.4548300000001
913,809.3303,848.8099
914,824.13513,857.0347
915,822.4902,855.3898
916,829.07007,852.0998
917,829.07007,855.3898
918,819.2002,850.4548300000001
919,824.13513,855.3898
920,824.13513,855.3898
921,834.005,858.67975
922,824.13513,857.0347
923,825.78015,860.3247
924,815.9103,848.8099
925,829.07007,855.3898
926,815.9103,853.7448
927,817.55524,852.0998
928,810.9753,853.7448
929,802.7504,853.7448
930,804.3954,850.4548300000001
931,815.9103,852.0998
932,809.3303,858.67975
933,809.3303,857.0347
934,817.55524,857.0347
935,801.1054,853.7448
936,812.6203,853.7448
937,802.7504,850.4548300000001
938,802.7504,850.4548300000001
939,809.3303,850.4548300000001
940,809.3303,848.8099
941,815.9103,852.0998
942,812.6203,853.7448
943,812.6203,852.0998
944,820.8452,852.0998
945,812.6203,850.4548300000001
946,814.26526,853.7448
947,827.4251,857.0347
948,812.6203,853.7448
949,817.55524,857.0347
950,815.9103,855.3898
951,820.8452,857.0347
952,824.13513,855.3898
953,815.9103,853.7448
954,817.55524,855.3898
955,815.9103,853.7448
956,820.8452,858.67975
957,806.04034,853.7448
958,824.13513,857.0347
959,815.9103,852.0998
960,809.3303,852.0998
961,817.55524,853.7448
962,824.13513,853.7448
963,815.9103,852.0998
964,814.26526,853.7448
965,814.26526,855.3898
966,812.6203,852.0998
967,819.2002,855.3898
968,814.26526,850.4548300000001
969,814.26526,852.0998
970,822.4902,852.0998
971,829.07007,852.0998
972,819.2002,847.16486
973,830.7151,853.7448
974,825.78015,850.4548300000001
975,814.26526,850.4548300000001
976,820.8452,852.0998
977,817.55524,847.16486
978,814.26526,848.8099
979,819.2002,848.8099
980,825.78015,848.8099
981,814.26526,848.8099
982,829.07007,850.4548300000001
983,819.2002,850.4548300000001
984,815.9103,848.8099
985,822.4902,848.8099
986,824.13513,845.5199
987,829.07007,847.16486
988,815.9103,847.16486
989,825.78015,857.0347
990,817.55524,853.7448
991,807.68536,848.8099
992,807.68536,848.8099
993,817.55524,850.4548300000001
994,817.55524,853.7448
995,820.8452,852.0998
996,829.07007,853.7448
997,814.26526,853.7448
998,822.4902,853.7448
999,817.55524,852.0998
1000,825.78015,853.7448
1001,815.9103,850.4548300000001
1002,824.13513,855.3898
1003,814.26526,857.0347
1004,825.78015,858.67975
1005,825.78015,861.9697
1006,824.13513,853.7448
1007,824.13513,855.3898
1008,812.6203,852.0998
1009,814.26526,850.4548300000001
1010,819.2002,853.7448
1011,824.13513,850.4548300000001
1012,815.9103,850.4548300000001
1013,830.7151,863.6147
1014,819.2002,853.7448
1015,820.8452,850.4548300000001
1016,817.55524,852.0998
1017,817.55524,843.87494
1018,822.4902,845.5199
1019,820.8452,850.4548300000001
1020,829.07007,850.4548300000001
1021,827.4251,847.16486
1022,834.005,847.16486
1023,824.13513,848.8099
1024,829.07007,850.4548300000001
1025,824.13513,855.3898
1026,817.55524,852.0998
1027,820.8452,847.16486
1028,830.7151,853.7448
1029,819.2002,850.4548300000001
1030,835.65,848.8099
1031,832.36005,857.0347
1032,819.2002,852.0998
1033,830.7151,853.7448
1034,819.2002,852.0998
1035,834.005,853.7448
1036,819.2002,848.8099
1037,829.07007,848.8099
1038,820.8452,853.7448
1039,814.26526,855.3898
1040,819.2002,853.7448
1041,827.4251,848.8099
1042,825.78015,847.16486
1043,817.55524,842.2299
1044,822.4902,850.4548300000001
1045,815.9103,850.4548300000001
1046,822.4902,852.0998
1047,824.13513,850.4548300000001
1048,830.7151,850.4548300000001
1049,825.78015,848.8099
1050,820.8452,847.16486
1051,825.78015,848.8099
1052,825.78015,848.8099
1053,827.4251,855.3898
1054,819.2002,852.0998
1055,827.4251,853.7448
1056,809.3303,848.8099
1057,810.9753,848.8099
1058,810.9753,845.5199
1059,822.4902,853.7448
1060,820.8452,853.7448
1061,829.07007,857.0347
1062,829.07007,858.67975
1063,817.55524,853.7448
1064,820.8452,848.8099
1065,822.4902,850.4548300000001
1066,830.7151,852.0998
1067,820.8452,848.8099
1068,832.36005,858.67975
1069,817.55524,850.4548300000001
1070,820.8452,848.8099
1071,820.8452,850.4548300000001
1072,824.13513,847.16486
1073,829.07007,847.16486
1074,827.4251,850.4548300000001
1075,822.4902,852.0998
1076,838.94,855.3898
1077,825.78015,855.3898
1078,825.78015,855.3898
1079,837.295,861.9697
1080,820.8452,853.7448
1081,829.07007,865.25964
1082,820.8452,860.3247
1083,820.8452,858.67975
1084,829.07007,860.3247
1085,820.8452,855.3898
1086,825.78015,858.67975
1087,820.8452,857.0347
1088,817.55524,853.7448
1089,824.13513,855.3898
1090,832.36005,861.9697
1091,827.4251,858.67975
1092,838.94,861.9697
1093,825.78015,855.3898
1094,822.4902,852.0998
1095,820.8452,855.3898
1096,817.55524,848.8099
1097,822.4902,853.7448
1098,822.4902,853.7448
1099,827.4251,852.0998
1100,829.07007,848.8099
1101,835.65,852.0998
1102,830.7151,850.4548300000001
1103,827.4251,848.8099
1104,827.4251,855.3898
1105,817.55524,855.3898
1106,819.2002,853.7448
1107,829.07007,861.9697
